Produit;quai;SO;Désignation;Vendeur;Raison Sociale;Expéditeur;Raison Sociale;CU;DTS;DFS;% Actif;St FP;ID;Division;Nom site;Statut FP;Périmètre appro;ID appro
9666190780;JM7;A;TRAIN AR ENS CRD;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/09/2008 02:00;;100.00%;E;124282;;RENNES;Validé exécution;M05;A170852
96662118ZD;JM5;A;PLATINE INTERRUP;21800V  01;BITRON SPA;21800V  03;BITRON SPA;CJ;26/04/2010 02:00;;100.00%;E;124283;;RENNES;Validé exécution;M0F;C003082
96662380BK;JM5;A;COMMUT SIGNAL DA;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;25/05/2010 02:00;01/05/2016 00:00;100.00%;E;124284;;RENNES;Validé exécution;MW3;J421191
96662380ZE;JM5;A;COMMUT SIGNAL DA;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;25/05/2010 02:00;;100.00%;E;124285;;RENNES;Validé exécution;MW3;J421191
9666243780;JM7;A;TRAINGLE D EVO;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;11/05/2009 02:00;;100.00%;E;124286;;RENNES;Validé exécution;M4A;A170852
9666243880;JM7;A;TRAINGLE G EVO;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;11/05/2009 02:00;;100.00%;E;124287;;RENNES;Validé exécution;M4A;A170852
9666243980;JM7;A;TRIANGLE D EVO;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;11/05/2009 02:00;;100.00%;E;124288;;RENNES;Validé exécution;M4A;A170852
9666244080;JM7;A;TRAINGLE G EVO;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;11/05/2009 02:00;;100.00%;E;124289;;RENNES;Validé exécution;M4A;A170852
9666264380;JM5;A;CONTAC FERM ADML;A003EV  01;U-SHIN SPAIN SL;A003EV  01;U-SHIN SPAIN SL;CJ;27/09/2010 02:00;;100.00%;E;124290;;RENNES;Validé exécution;M1T;A174284
9666275680;JM5;A;CAPTEUR PRESSION;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;11/05/2009 02:00;;100.00%;E;124291;;RENNES;Validé exécution;MSC;A170852
9666338880;JM7;A;COUL.VIT.POR.ARD;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;22/07/2008 02:00;;100.00%;E;124292;;RENNES;Validé exécution;MSB;A170852
9666338980;JM7;A;COUL.VIT.POR.ARG;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;22/07/2008 02:00;;100.00%;E;124293;;RENNES;Validé exécution;MSB;A170852
9666359980;JM5;A;ANTENNE RADIO MU;98096A  01;FIAMM AUTOMOTIVE CZECH a.s;98096A  01;FIAMM AUTOMOTIVE CZECH a.s;CJ;21/04/2010 02:00;;100.00%;E;124294;;RENNES;Validé exécution;M0D;J421191
96663641ZD;JM5;A;MODULE VMF;93324N  01;DELPHI PACKARD ESPANA SL;93324N  01;DELPHI PACKARD ESPANA SL;CJ;22/09/2008 02:00;;100.00%;E;124295;;RENNES;Validé exécution;M1H;C002829
9666370880;JM5;A;CAPT SAT AIR BAG;94359N  01;AUTOLIV ELECTRONIC SAS;94359N  03;AUTOLIV ELECTRONIC SAS;CJ;07/12/2009 01:00;;100.00%;E;124296;;RENNES;Validé exécution;M1R;A174284
9666633580;JM5;A;CPT ENSOLEILLEME;98134S  01;VALEO AUTOKLIMATIZACE K S;98134S  01;VALEO AUTOKLIMATIZACE K S;CJ;07/07/2010 02:00;;100.00%;E;124298;;RENNES;Validé exécution;MSB;A170852
96666512BK;JM5;A;CMDE FREIN ELEC;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;18/10/2011 02:00;01/05/2016 00:00;100.00%;E;124299;;RENNES;Validé exécution;MW3;J421191
96666512ZD;JM5;A;COMMANDE FSE;98748J  01;MARQUARDT FRANCE;99483H  01;MARQUARDT GMBH;CJ;22/05/2012 02:00;;100.00%;E;124300;;RENNES;Validé exécution;MW3;J421191
9666664380;JM5;A;CABLE ANTENNE AS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;27/04/2009 02:00;;100.00%;E;124301;;RENNES;Validé exécution;MSC;A170852
9666664480;JM5;A;CABLE ANTENNE AS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;27/04/2009 02:00;;100.00%;E;124302;;RENNES;Validé exécution;MSC;A170852
9666678080;JM5;A;ML6C BV 20MB27;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  MS;PEUGEOT CITROEN AUTOMOBILE SA;CJ;26/04/2010 02:00;;100.00%;E;124303;;RENNES;Validé exécution;M07;C002829
9666681380;JM7;A;TRIANGL AV ASS D;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;16/06/2010 02:00;;100.00%;E;124304;;RENNES;Validé exécution;M4A;A170852
9666681480;JM7;A;TRIANGL AV ASS G;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;16/06/2010 02:00;;100.00%;E;124305;;RENNES;Validé exécution;M4A;A170852
96667245ZD;JM5;A;BLOC BVMP;93324N  01;DELPHI PACKARD ESPANA SL;93324N  01;DELPHI PACKARD ESPANA SL;CJ;28/06/2010 02:00;;100.00%;E;124306;;RENNES;Validé exécution;M1H;C002829
9666806180;JM5;A;ETIQUETTE FUMEE;83980G  01;ADHEX TECHNOLOGIES;83980G  01;ADHEX TECHNOLOGIES;CJ;11/05/2009 02:00;29/02/2016 00:00;100.00%;E;124307;;RENNES;Validé exécution;M3V;C002704
9666806280;JM5;A;ETIQUETTE FUMEE;83980G  01;ADHEX TECHNOLOGIES;83980G  01;ADHEX TECHNOLOGIES;CJ;11/05/2009 02:00;29/02/2016 00:00;100.00%;E;124308;;RENNES;Validé exécution;M3V;C002704
9666808580;JM5;A;SIRENE ALARME;94500S  01;DELPHI FRANCE SAS;94500S  10;DELPHI FRANCE SAS;CJ;30/03/2009 02:00;;100.00%;E;124309;;RENNES;Validé exécution;M1K;A174284
9666919580;JM5;A;RUBAN ADHESIF;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;04/06/2009 02:00;;100.00%;P;124311;;RENNES;Validé préparation;MSC;A170852
9666997980;JM5;A;ALTERNATEUR VENT;37187V  01;VALEO EQUIPEMENTS ELECTRIQUES MOTEU;22395S  03;SAS IMMO OUEST TRANSPORT ET LOGISTI;CJ;26/04/2010 02:00;;100.00%;E;124312;;RENNES;Validé exécution;M5K;J421191
9667017980;JM7;A;TRAIN AR ENS;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;08/06/2009 02:00;;100.00%;E;124313;;RENNES;Validé exécution;M05;A170852
9667018080;JM7;A;TRAIN AR ENS;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;05/06/2009 02:00;;100.00%;E;124314;;RENNES;Validé exécution;M05;A170852
9667018180;JM7;A;TRAIN AR ENS;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;05/06/2009 02:00;;100.00%;E;124315;;RENNES;Validé exécution;M05;A170852
9667018280;JM7;A;TRAIN AR ENS;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;05/06/2009 02:00;;100.00%;E;124316;;RENNES;Validé exécution;M05;A170852
9667031180;JM5;A;CAPOT PORTE-FUSI;66652X  01;MTA SPA;66652X  01;MTA SPA;CJ;25/07/2011 02:00;;100.00%;E;124317;;RENNES;Validé exécution;M0F;C003082
9667065380;JM5;A;EP6CDT MONDE E5;26846E  DF;FRANCAISE DE MECANIQUE;26846E  05;FRANCAISE DE MECANIQUE;CJ;04/04/2011 02:00;;100.00%;E;124318;;RENNES;Validé exécution;M07;C002829
9667095880;JM5;A;TY ENCL-COMPRESS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;31/08/2009 02:00;;100.00%;E;124319;;RENNES;Validé exécution;MSC;A170852
9667416480;JM7;A;PSP W24-PEINT;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;14/11/2011 01:00;01/05/2016 00:00;100.00%;E;124321;;RENNES;Validé exécution;M4A;A170852
9670033580;JM5;A;PULSEUR REFROIDI;94403L  01;VALEO SYSTEMES THERMIQUES;94403L  05;VALEO SYSTEMES THERMIQUES;CJ;18/10/2011 02:00;;100.00%;E;124325;;RENNES;Validé exécution;MSB;A170852
9670055080;JM5;A;CAPTEUR VIT AV;94563K  01;CONTINENTAL AUTOMOTIVE HUNGARY KFT;96014M  03;GEFCO CESKA REPUBLIKA SRO;CJ;26/07/2010 02:00;;100.00%;E;124327;;RENNES;Validé exécution;M0F;C003082
9670071780;JM5;A;TUBE BLOC HYD AV;50089U  01;TI GROUP AUTOMOTIVE SYSTEMS;50089U  01;TI GROUP AUTOMOTIVE SYSTEMS;CJ;01/04/2009 02:00;;100.00%;E;124329;;RENNES;Validé exécution;MSC;A170852
9670101980;JM5;A;POMP VIDE ELECTQ;50725K  01;HELLA KGAA HUECK & CO.;50725K  08;HELLA DISTRIBUTION GMBH;CJ;18/10/2011 02:00;;100.00%;E;124330;;RENNES;Validé exécution;M0F;C003082
9670117980;JM5;A;BUTEE COFFRE AR;01020H  01;CATELSA CACERES, S.A.;01020H  01;CATELSA CACERES, S.A.;CJ;26/04/2010 02:00;;100.00%;E;124336;;RENNES;Validé exécution;M5A;J421191
9670122880;JM5;A;TYUBE BLOC HYD A;50089U  01;TI GROUP AUTOMOTIVE SYSTEMS;50089U  01;TI GROUP AUTOMOTIVE SYSTEMS;CJ;01/04/2009 02:00;;100.00%;E;124337;;RENNES;Validé exécution;MSC;A170852
9670123380;JM5;A;SUPP MOT INF D;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;02/06/2009 02:00;;100.00%;E;124338;;RENNES;Validé exécution;M2S;C175617
9670124280;JM5;A;SUPP MOT INF D;59941C  01;CIMOS D.D.;99088D  02;S. C. S. E.;CJ;20/01/2009 01:00;;100.00%;E;124339;;RENNES;Validé exécution;M1H;C002829
9670126680;JM5;A;SUPP MOT INF D;87380C  01;STREIT MECANIQUE;87380C  04;STREIT MECANIQUE;CJ;29/05/2009 02:00;;100.00%;E;124340;;RENNES;Validé exécution;M3K;C175543
96701276ZE;JM5;A;PATTE FIX DFILE;21520R  01;BOS AUTOMOTIVE PRODUCTS POLSKA;52449J  02;BOS GMBH & CO. KG;CJ;20/09/2010 02:00;;100.00%;E;124341;;RENNES;Validé exécution;M3K;C175543
96701277ZE;JM5;A;PATTE FIX G FILE;21520R  01;BOS AUTOMOTIVE PRODUCTS POLSKA;52449J  02;BOS GMBH & CO. KG;CJ;20/09/2010 02:00;;100.00%;E;124342;;RENNES;Validé exécution;M3K;C175543
9670134580;JM5;J;SUPP MOT INF D;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;09/07/2009 02:00;;100.00%;E;124343;;RENNES;Validé exécution;M2S;C175617
9670134680;JM5;A;ECLAIR.C A P;21562L  01;HELLA INNENLEUCHTENSYSTEME GMBH;21562L  02;HELLA INNENLEUCHTEN SYSTEME GMBH;CJ;02/03/2009 01:00;;100.00%;P;124344;;RENNES;Validé préparation;M0F;C003082
9670147880;JM5;A;TUYAU EVACUATION;21936T  01;NOBEL PLASTIQUES;21936T  02;NOBEL PLASTIQUES;CJ;11/05/2009 02:00;;100.00%;E;124349;;RENNES;Validé exécution;M5J;C003082
9670151380;JM5;A;ECROU CAGE FIXAT;22446X  01;ITW METAL FASTENERS S.L.U.;22446X  01;ITW METAL FASTENERS S.L.U.;CJ;11/05/2009 02:00;;100.00%;E;124350;;RENNES;Validé exécution;M3V;C002704
9670151680;JM5;J;REN APP CRIC AR;71757W  01;SOC NOISEENNE D'OUTILLAGE DE PRESSE;71757W  02;SOC NOISEENNE D OUTILLAGE DE PRESSE;CJ;29/03/2010 02:00;;100.00%;E;124351;;RENNES;Validé exécution;F33;C002829
96701573XT;JM5;A;ECLAIREUR CARTE;87657D  01;GRUPO ANTOLIN BESANCON;87657D  03;GRUPO ANTOLIN BESANCON;CJ;12/01/2012 01:00;;100.00%;E;124352;;RENNES;Validé exécution;M3K;C175543
96701574XT;JM5;A;ECLAIREUR CARTE;87657D  01;GRUPO ANTOLIN BESANCON;87657D  03;GRUPO ANTOLIN BESANCON;CJ;12/01/2012 01:00;;100.00%;E;124353;;RENNES;Validé exécution;M3K;C175543
9670201380;JM5;A;SUPPORT BOITIER;97990K  01;SOFEDIT;97990K  05;SOFEDIT;CJ;01/06/2010 02:00;;100.00%;E;124356;;RENNES;Validé exécution;M1H;C002829
9670213480;JM5;A;SUPP FILTRE ESS;59337W  01;ITW DE FRANCE;59337W  01;ITW DE FRANCE;CJ;08/01/2009 01:00;;100.00%;E;124357;;RENNES;Validé exécution;M1H;C002829
9670261980;JM5;A;PATTE TUBE HYDRA;40520T  01;SACIA COMERCIO E INDUSTRI AUTOMOVEL;40520T  01;SACIA COMERCIO E INDUSTRI AUTOMOVEL;CJ;07/11/2008 01:00;;100.00%;E;124358;;RENNES;Validé exécution;M5B;C175543
9670262180;JM5;A;SUPPORT BLOC HYD;25262H  01;KIRCHHOFF POLSKA SP ZOO;96014M  03;GEFCO CESKA REPUBLIKA SRO;CJ;24/08/2009 02:00;;100.00%;E;124359;;RENNES;Validé exécution;M5A;J421191
9670282280;JM5;A;SUPP ELAST MOT D;25649D  01;VIBRACOUSTIC CZ SRO;96014M  03;GEFCO CESKA REPUBLIKA SRO;CJ;11/05/2009 02:00;;100.00%;E;124361;;RENNES;Validé exécution;M0D;J421191
9670305080;JM5;A;ECRAN THERMIQUE;A0055F  01;TREVES ACOUSTIC PRODUCTS & SYTEMS S;85795E  01;MANUFACTURE TRANSFORMATION TEXTILE;CJ;03/11/2008 01:00;;100.00%;E;124363;;RENNES;Validé exécution;M5G;C002829
9670347880;JM5;A;SOUFFLET AMORTIS;50342U  01;SACRED;20000A  01;SACRED EUROPE;CJ;12/04/2010 02:00;;100.00%;E;124364;;RENNES;Validé exécution;M3V;C002704
9670369680;JM5;A;LEVIER DE CDE;59941C  01;CIMOS D.D.;99088D  02;S. C. S. E.;CJ;26/11/2008 01:00;;100.00%;E;124365;;RENNES;Validé exécution;M1H;C002829
9670371480;JM5;A;AGRAFE FIX ENJO;70540Y  01;MECAPLAST DIFFUSION;28638C  05;MECAPLAST FRANCE;CJ;05/07/2010 02:00;;100.00%;E;124366;;RENNES;Validé exécution;MN8;J421191
9670371580;JM5;A;AGRAFE FIX ENJO;70540Y  01;MECAPLAST DIFFUSION;28638C  05;MECAPLAST FRANCE;CJ;05/07/2010 02:00;;100.00%;E;124367;;RENNES;Validé exécution;MN8;J421191
96704241XT;JM5;A;CACH EMB G RETRO;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;08/06/2010 02:00;01/05/2016 00:00;100.00%;E;124369;;RENNES;Validé exécution;M3F;A170852
96704242XT;JM5;A;CACH EMB RETRO D;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;08/06/2010 02:00;01/05/2016 00:00;100.00%;E;124370;;RENNES;Validé exécution;M3F;A170852
96704243XT;JM5;A;CACH EMB RETRO G;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;25/05/2010 02:00;;100.00%;E;124371;;RENNES;Validé exécution;M3F;A170852
96704244XT;JM5;A;CACH EMB RETRO D;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;25/05/2010 02:00;;100.00%;E;124372;;RENNES;Validé exécution;M3F;A170852
96704246XT;JM5;A;CACH EMB RETRO G;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;29/11/2010 01:00;;100.00%;E;124373;;RENNES;Validé exécution;M3F;A170852
96704247XT;JM5;A;CACH EMB RETRO D;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;29/11/2010 01:00;;100.00%;E;124374;;RENNES;Validé exécution;M3F;A170852
96704248XT;JM5;A;CACH EMB RETRO G;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;29/11/2010 01:00;;100.00%;E;124375;;RENNES;Validé exécution;M3F;A170852
96704249XT;JM5;A;CACH EMB RETRO D;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;29/11/2010 01:00;;100.00%;E;124376;;RENNES;Validé exécution;M3F;A170852
96704250XT;JM5;A;CACH EMB RETRO G;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;25/05/2010 02:00;;100.00%;E;124377;;RENNES;Validé exécution;M3F;A170852
96704251XT;JM5;A;CACH EMB RETRO D;22601R  01;MBP INDUSTRIE;22601R  01;MBP INDUSTRIE;CJ;25/05/2010 02:00;;100.00%;E;124378;;RENNES;Validé exécution;M3F;A170852
9670496480;JM5;A;REN CHO LA POR D;98527U  01;MAGNA LORRAINE EMBOUTISSAGE S.A.S.;98527U  01;MAGNA LORRAINE EMBOUTISSAGE S.A.S.;CJ;16/06/2010 02:00;;100.00%;E;124379;;RENNES;Validé exécution;F41;C002829
9670501380;JM5;A;REN CH LA POR G;98527U  01;MAGNA LORRAINE EMBOUTISSAGE S.A.S.;98527U  01;MAGNA LORRAINE EMBOUTISSAGE S.A.S.;CJ;16/06/2010 02:00;;100.00%;E;124380;;RENNES;Validé exécution;F41;C002829
9670519680;JM5;A;ARRET PORTE AR;A0003B  01;EDSCHA BURGOS S.A.;A0003B  01;EDSCHA BURGOS S.A.;CJ;28/06/2010 02:00;;100.00%;E;124381;;RENNES;Validé exécution;MSD;A170852
96705440XZ;JM5;A;POIGNEE TIRAGE C;70540Y  01;MECAPLAST DIFFUSION;28638C  12;MECAPLAST FRANCE;CJ;27/09/2010 02:00;;100.00%;E;124382;;RENNES;Validé exécution;M1Q;C002829
96705441XZ;JM5;A;SUPPORT TRIANGLE;70540Y  01;MECAPLAST DIFFUSION;28638C  12;MECAPLAST FRANCE;CJ;28/02/2011 01:00;;100.00%;E;124383;;RENNES;Validé exécution;M1Q;C002829
9670571780;JM5;J;CABLE - DMT;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;13/09/2010 02:00;;100.00%;E;124385;;RENNES;Validé exécution;M2S;C175617
9670584480;JM5;A;AGRAFE 1/4 TOUR;52033G  01;HELLERMANNTYTON;52033G  05;HELLERMANNTYTON;CJ;24/08/2009 02:00;;100.00%;E;124386;;RENNES;Validé exécution;M5D;C003082
9670592980;JM5;J;CABLE PUISSANCE;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;13/09/2010 02:00;;100.00%;E;124387;;RENNES;Validé exécution;M2S;C175617
9670613280;JM5;A;GACHE COFFRE AR;25561H  01;KDS CO., LTD;13736E  43;GEFCO FRANCE SAS;CJ;23/06/2010 02:00;;100.00%;E;124388;;RENNES;Validé exécution;M1R;A174284
9670647580;JM5;A;BEQUILLE CAPOT;A004AN  01;COSMOS BIZKAIA, S.L.;A004AN  02;COSMOS BIZKAIA, S.L.;CJ;03/12/2008 01:00;;100.00%;E;124394;;RENNES;Validé exécution;MSD;A170852
9670659180;JM5;A;BUT{E ATTAQUE AV;25937S  01;TRELLEBORG AUTOMOTIVE GERMANY GMBH;25937S  01;TRELLEBORG AUTOMOTIVE GERMANY GMBH;CJ;16/06/2010 02:00;;100.00%;E;124395;;RENNES;Validé exécution;M0D;J421191
9670659280;JM5;A;BUTEE ATTAQUE AR;25937S  01;TRELLEBORG AUTOMOTIVE GERMANY GMBH;25937S  01;TRELLEBORG AUTOMOTIVE GERMANY GMBH;CJ;16/06/2010 02:00;;100.00%;E;124396;;RENNES;Validé exécution;M0D;J421191
9670701080;JM5;A;CANALISATION DA;82279H  01;AEROQUIP IBERICA, S.L.;82279H  01;AEROQUIP IBERICA, S.L.;CJ;05/04/2013 02:00;;100.00%;E;124398;;RENNES;Validé exécution;MSB;A170852
9670708980;JM5;A;BRUITEUR VOLET;88647E  01;STABILUS GMBH;88647E  01;STABILUS GMBH;CJ;13/09/2010 02:00;;100.00%;E;124401;;RENNES;Validé exécution;M0F;C003082
9670783780;JM5;J;TRAPPE CARBURANT;69872X  01;MAIER SDAD COOP.;94547T  01;MAIER NAVARRA SL;CJ;26/04/2010 02:00;;100.00%;E;124440;;RENNES;Validé exécution;P2T;C175543
9670794380;JM5;A;JEU REPARATION;A005UL  01;ACTIVE TOOLS INTERNATIONAL (HK) LIM;26020G  01;ACTIVE TOOLS EUROPE GMBH;CJ;22/03/2010 01:00;04/01/2016 00:00;100.00%;E;124441;;RENNES;Validé exécution;MN8;J421191
9670805880;JM5;A;BOITIER CARBURAN;69872X  01;MAIER SDAD COOP.;94547T  01;MAIER NAVARRA SL;CJ;10/05/2010 02:00;;100.00%;E;124442;;RENNES;Validé exécution;M1T;A174284
96708063BJ;JM5;A;CROCHET P/S;80201Z  01;GRUPO ANTOLIN VOSGES;80201Z  01;GRUPO ANTOLIN VOSGES;CJ;20/11/2008 01:00;;100.00%;E;124443;;RENNES;Validé exécution;M3K;C175543
9670807180;JM5;A;COSSE CB8C21P2;72389H  01;MECATRACTION;72389H  01;MECATRACTION;CJ;17/05/2010 02:00;;100.00%;E;124444;;RENNES;Validé exécution;M3F;A170852
9670808080;JM5;A;COSSE BAT 8 CUIV;72389H  01;MECATRACTION;72389H  01;MECATRACTION;CJ;26/07/2010 02:00;;100.00%;E;124445;;RENNES;Validé exécution;M3F;A170852
9670809480;JM5;A;COSSE CB8C21P1;72389H  01;MECATRACTION;72389H  01;MECATRACTION;CJ;17/05/2010 02:00;;100.00%;E;124446;;RENNES;Validé exécution;M3F;A170852
96708192ZE;JM5;A;INSONO PLANCH CH;96046X  01;FAURECIA AST LUXEMBOURG SA;96046X  01;FAURECIA AST LUXEMBOURG SA;CJ;22/03/2010 01:00;;100.00%;E;124447;;RENNES;Validé exécution;M5G;C002829
96708193ZE;JM5;A;INSONO PL CHARGE;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;26/04/2010 02:00;;100.00%;E;124448;;RENNES;Validé exécution;M2V;C175617
9670855080;JM5;A;SUP.PLAQ.INMA.AR;14681G  01;VOESTALPINE STAMPTEC FRANCE;14681G  01;VOESTALPINE STAMPTEC FRANCE;CJ;24/11/2008 01:00;01/05/2016 00:00;100.00%;E;124449;;RENNES;Validé exécution;M3L;C175543
9670871680;JM5;A;ECROU H EMB;51562V  01;NEDSCHROEF FASTENERS SAS;51562V  04;NEDSCHROEF FASTENERS SAS;CJ;24/08/2009 02:00;;100.00%;E;124450;;RENNES;Validé exécution;M5D;C003082
96708801BK;JM5;A;ENJOLIVEUR ECLAI;87657D  01;GRUPO ANTOLIN BESANCON;87657D  03;GRUPO ANTOLIN BESANCON;CJ;22/03/2010 01:00;;100.00%;E;124451;;RENNES;Validé exécution;M3L;C175543
96708801PR;JM5;A;ENJOLIVEUR ECLAI;87657D  01;GRUPO ANTOLIN BESANCON;87657D  03;GRUPO ANTOLIN BESANCON;CJ;22/03/2010 01:00;;100.00%;E;124452;;RENNES;Validé exécution;M3K;C175543
9670884080;JM5;A;CLIP;50558D  02;A. RAYMOND FRANCE;50558D  07;A. RAYMOND FRANCE;CJ;22/03/2010 01:00;;100.00%;E;124453;;RENNES;Validé exécution;MSC;A170852
9670913880;JM5;A;GOUTTI}RE COAX P;99769U  01;PLASTIQUE FORME INTERNATIONAL;47016D  02;TRANSPORTS BREGER ET COMPAGNIE;CJ;22/03/2010 01:00;;100.00%;E;124454;;RENNES;Validé exécution;M5G;C002829
96709287BK;JM5;A;OBT FIXAT GARN;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;10/05/2010 02:00;01/05/2016 00:00;100.00%;E;124455;;RENNES;Validé exécution;M5M;C002829
96709287ZE;JM5;A;OBT FIX  TRAMONT;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;10/05/2010 02:00;;100.00%;E;124456;;RENNES;Validé exécution;M5M;C002829
9670948280;JM5;A;P/BOUE AVD AV;A002IV  01;FAURECIA INTERIEUR SAINT QUENTIN;A002IV  02;FAURECIA INTERIEUR SAINT QUENTIN;CJ;04/05/2010 02:00;;100.00%;E;124457;;RENNES;Validé exécution;M5G;C002829
9670948380;JM5;A;P/BOUE AVD AR;A002IV  01;FAURECIA INTERIEUR SAINT QUENTIN;A002IV  02;FAURECIA INTERIEUR SAINT QUENTIN;CJ;23/06/2010 02:00;;100.00%;E;124458;;RENNES;Validé exécution;M5G;C002829
9670948480;JM5;A;P/BOUE AVG AV;A002IV  01;FAURECIA INTERIEUR SAINT QUENTIN;A002IV  02;FAURECIA INTERIEUR SAINT QUENTIN;CJ;04/05/2010 02:00;;100.00%;E;124459;;RENNES;Validé exécution;M5G;C002829
9670948580;JM5;A;P/BOUE AVG AR;A002IV  01;FAURECIA INTERIEUR SAINT QUENTIN;A002IV  02;FAURECIA INTERIEUR SAINT QUENTIN;CJ;23/06/2010 02:00;;100.00%;E;124460;;RENNES;Validé exécution;M5G;C002829
96709598ZD;JM5;A;BTE MONNAIE MIST;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  36;FAURECIA INTERIEUR INDUSTRIE;CJ;18/05/2010 02:00;;100.00%;E;124461;;RENNES;Validé exécution;M1R;A174284
9670983080;JM5;A;DEMARREUR;53630T  02;MITSUBISHI ELECTRIC EUROPE B.V.;94315R  01;SED LOGISTIQUE;CJ;02/02/2009 01:00;;100.00%;E;124462;;RENNES;Validé exécution;M5I;C175543
96709856BK;JM5;A;GARN S/PDB COND;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;05/07/2010 02:00;01/05/2016 00:00;100.00%;E;124463;;RENNES;Validé exécution;M2V;C175617
96709856ZE;JM5;A;GARN S/PDB COND;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;05/07/2010 02:00;;100.00%;E;124464;;RENNES;Validé exécution;M2V;C175617
