PEGA201511182021CJ 965733128071757W  0401CJ2JFVDDJFVR2042K07+        0          
PEGA201511182021CJ 965733608071757W  0401CJ2JFVDDJFVR2243M06+        0          
PEGA201511182021CJ 965733618071757W  0401CJ2JFVDDJFVR2142K06+        0          
PEGA201511182021CJ 965735168076022G  0201CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 965739558080385Z  0301CJ6JM5JMQ5G GASP026+        0          
PEGA201511182021CJ 965739608080385Z  0301CJ6JM5JMQ5G GASP027+        0          
PEGA201511182021CJ 965739868025813G  0101CJ6JM7EMQ7P CMV L31+        0          
PEGA201511182021CJ 965739878025813G  0101CJ6JM7EMQ7P CMV L32+        0          
PEGA201511182021CJ 965739898025813G  0101CJ6JM5BSM4  SM4 V13+        0          
PEGA201511182021CJ 965739908025813G  0101CJ6JM5BSM4  SM4 V31+        0          
PEGA201511182021CJ 965739958025813G  0101CJ6JM5GSM1 COCOPG10+        0          
PEGA201511182021CJ 965739968025813G  0101CJ6JM5GSM1 COCOPD10+        0          
PEGA201511182021CJ 965739988050366V  2901CJ6JM5BSM4  SM4 S63+        0          
PEGA201511182021CJ 965739998050366V  2901CJ6JM5BSM4  SM4 S85+        0          
PEGA201511182021CJ 965740008050366V  2901CJ6JM5BSM4  SM4 S63+        0          
PEGA201511182021CJ 965740018050366V  2901CJ6JM5BSM4  SM4 S85+        0          
PEGA201511182021CJ 965740458053152Y  0201CJ6JM7EMQ7M CMV K33+        0          
PEGA201511182021CJ 965740468053152Y  0201CJ6JM7EMQ7M CMV K34+        0          
PEGA201511182021CJ 965740478053152Y  W801CJ6JM7EMQ7M CMV L33+        0          
PEGA201511182021CJ 965740488053152Y  W801CJ6JM7EMQ7M CMV L34+        0          
PEGA201511182021CJ 965740498088289R  0801CJ6JM5EMQ5M CMV L33+        0          
PEGA201511182021CJ 965740508088289R  0801CJ6JM5EMQ5M CMV L34+        0          
PEGA201511182021CJ 965740518088289R  0801CJ6JM5EMQ5M CMV K33+        0          
PEGA201511182021CJ 965740528088289R  0801CJ6JM5EMQ5M CMV K34+        0          
PEGA201511182021CJ 965740548080385Z  0301CJ6JM5RDJM4GGAS1125+        0          
PEGA201511182021CJ 965742508070540Y  X701CJ6JM5BSM4  SM4 U33+        0          
PEGA201511182021CJ 965742518070540Y  X701CJ6JM5BSM5  SM5 U56+        0          
PEGA201511182021CJ 965742528070540Y  X701CJ6JM5BSM4  SM4 U09+        0          
PEGA201511182021CJ 965742538070540Y  X701CJ6JM5BSM5  SM5 U56+        0          
PEGA201511182021CJ 965742748086306K  0101CJ6JM5BSM4  SM4 U91+        0          
PEGA201511182021CJ 965742758086306K  0101CJ6JM5BSM4  SM4 V13+        0          
PEGA201511182021CJ 965742768086306K  0101CJ6JM5BSM4  SM4 V13+        0          
PEGA201511182021CJ 965742778086306K  0101CJ6JM5BSM4  SM4 U89+        0          
PEGA201511182021CJ 96574424EH61456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 96574424K261456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 96574424N961456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 96574424T461456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 96574424WP61456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 96574424ZR61456Z  0101CJ6JM5AG8A  RMV I19+        0          
PEGA201511182021CJ 965744241S61456Z  0101CJ6JM5AG8A  RMV I14+        0          
PEGA201511182021CJ 965744249P61456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 965744249V61456Z  0101CJ6JM5AG8A  RMV I10+        0          
PEGA201511182021CJ 96574425EH61456Z  0101CJ6JM5AG8A  RMV J05+        0          
PEGA201511182021CJ 96574425K261456Z  0101CJ6JM5AG8A  RMV J04+        0          
PEGA201511182021CJ 96574425N961456Z  0101CJ6JM5AG8A  RMV J04+        0          
PEGA201511182021CJ 96574425T461456Z  0101CJ6JM5AG8A  RMV J04+        0          
PEGA201511182021CJ 96574425WP61456Z  0101CJ6JM5AG8A  RMV J07+        0          
PEGA201511182021CJ 96574425ZR61456Z  0101CJ6JM5AG8A  RMV J05+        0          
PEGA201511182021CJ 965744251S61456Z  0101CJ6JM5AG8A  RMV J04+        0          
PEGA201511182021CJ 965744259P61456Z  0101CJ6JM5AG8A  RMV J07+        0          
PEGA201511182021CJ 965744259V61456Z  0101CJ6JM5AG8A  RMV J07+        0          
PEGA201511182021CJ 965749438071757W  03  CJ6JM5             +        0          
PEGA201511182021CJ 965750808052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 965752608034894C  1501CJ6JM5GSM1 CARA2G15+        0          
PEGA201511182021CJ 9657528980A000PJ  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 965762368052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 965762468052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 965763048071757W  0401CJ2JFVDDJFV31 44I06+        0          
PEGA201511182021CJ 965763058071757W  0401CJ2JFVDDJFV31 44I06+        0          
PEGA201511182021CJ 96576917ZD48985U  1301CJ6JM5BSM4  SM4 V61+        0          
PEGA201511182021CJ 96576918ZD48985U  1301CJ6JM5BSM4  SM4 V51+        0          
PEGA201511182021CJ 965774238096006D  W601CJ6JM5ODJM4FIG*****+        0          
PEGA201511182021CJ 965774248096006D  W601CJ6JM5MDJM4 SM6 R04+        0          
PEGA201511182021CJ 965778728071757W  0401CJ2JFVDDJFVT0231E18+        0          
PEGA201511182021CJ 965778738071757W  0401CJ2JFVDDJFVT1931F18+        0          
PEGA201511182021CJ 965781258071757W  0401CJ2JFVDDJFV41 00B24+        0          
PEGA201511182021CJ 965781278071757W  0401CJ2JFVDDJFV41 00B24+        0          
PEGA201511182021CJ 965786548052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 965786758096080J  W301CJ2JFVDDJFV42 00Z26+        0          
PEGA201511182021CJ 965786768096080J  W301CJ2JFVDDJFV42 00Y26+        0          
PEGA201511182021CJ 965788208009612X  W101CJ6JM5BSM4  SM4 V45+        0          
PEGA201511182021CJ 965788218009612X  W101CJ6JM5BSM4  SM4 V30+        0          
PEGA201511182021CJ 965796028043384F  0101CJ6JM5MDJM4 SM6 R06+        0          
PEGA201511182021CJ 965796458009612X  0601CJ2JFVDDJFV82 63F28+        0          
PEGA201511182021CJ 965813338027847T  W001CJ6JM5GSM1 GOYA5G40+        0          
PEGA201511182021CJ 965817648061874D  0101CJ6JM5BSM1  SM1 F32+        0          
PEGA201511182021CJ 965827288025813G  0101CJ6JM5BSM4  SM4 V83+        0          
PEGA201511182021CJ 965829408052033G  0501CJ6JM5KSM1  SM1 F07+        0          
PEGA201511182021CJ 965837158052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 965838958009612X  W101CJ6JM5BSM5  SM5 O62+        0          
PEGA201511182021CJ 965840218011385Z  0801CJ6JM5EMQ52 CMV G21+      150          
PEGA201511182021CJ 965840248011385Z  0801CJ6JM5EMQ5U CMV G21+        0          
PEGA201511182021CJ 965853578063629L  WF01CJ6JM5GSM1 KIWI3G63+        0          
PEGA201511182021CJ 965860378017357R  0501CJ6JM5CMQ5  V  HD05+        0          
PEGA201511182021CJ 965860378017357R  0509CJ6JM5C9Q5  V  HD05+        0          
PEGA201511182021CJ 965860398017357R  0501CJ6JM5BSM4  SM4 Z21+        0          
PEGA201511182021CJ 965860398017357R  0509CJ6JM5B9M4  SM4 Z21+        0          
PEGA201511182021CJ 965866658095835T  0201CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 96589195XT78662B  0301CJ6JM5GSM1 KAKI6D44+        0          
PEGA201511182021CJ 965893628052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 965901528082109Y  0101CJ2JFVDDJFVS2331G18+        0          
PEGA201511182021CJ 965901648072389H  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 965901648072389H  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 965903578014632D  0101CJ6JM5RDJM4MGGV1029+        0          
PEGA201511182021CJ 965913238087598P  W301CJ2JFVDDJFVT0331E18+        0          
PEGA201511182021CJ 965913258087598P  W301CJ2JFVDDJFVS0231G18+        0          
PEGA201511182021CJ 965913298087598P  W301CJ2JFVDDJFVS0131D19+      567          
PEGA201511182021CJ 965913338087598P  W301CJ2JFVDDJFVT0731E18+        0          
PEGA201511182021CJ 965913358087598P  W301CJ2JFVDDJFVT2131F18+        0          
PEGA201511182021CJ 965913388087598P  W3  CJ2JFV             +        0          
PEGA201511182021CJ 965913428052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 965913448087598P  W301CJ2JFVDDJFVP1663D28+        0          
PEGA201511182021CJ 965913458052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 965913468087598P  W301CJ2JFVDDJFVP1563D28+        0          
PEGA201511182021CJ 965914558078662B  0601CJ6JM5BSM5  SM5 U86+        0          
PEGA201511182021CJ 965922418012211X  0201CJ6JM5GSM1 PASTMG01+        0          
PEGA201511182021CJ 965934508052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 965937438025813G  0101CJ6JM5BSM4  SM4 V91+        0          
PEGA201511182021CJ 96594789KR98748J  W101CJ6JM5GSM1 MANGCD08+        0          
PEGA201511182021CJ 965955798087598P  W301CJ2JFVDDJFVS1031D22+        0          
PEGA201511182021CJ 965955808087598P  W301CJ2JFVDDJFVT1131G20+      600          
PEGA201511182021CJ 965956128034894C  01  CJ2JFV             +        0          
PEGA201511182021CJ 965960688087878U  W101CJ6JM5BSM1  SM1 F16+        0          
PEGA201511182021CJ 96596729ZD98748J  W101CJ6JM5GSM1 AVOC2G85+        0          
PEGA201511182021CJ 965968138025813G  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 965968378059337W  0101CJ6JM5GSM1 COCOPG27+        0          
PEGA201511182021CJ 965974988056903A  W901CJ6JM5BSM4  SM4 U09+        0          
PEGA201511182021CJ 965974998056903A  W901CJ6JM5BSM4  SM4 U89+      200          
PEGA201511182021CJ 965975718050558D  0701CJ6JM5BSM1  SM1 F24+        0          
PEGA201511182021CJ 965979498086945E  0301CJ6JM5BSM4  SM4 Z21+        0          
PEGA201511182021CJ 965980038087598P  W301CJ2JFVDDJFVX2263E28+        0          
PEGA201511182021CJ 965980048087598P  W301CJ2JFVDDJFVX2163E28+     3000          
PEGA201511182021CJ 965980598071757W  0401CJ2JFVDDLLPL&L PROD+        0          
PEGA201511182021CJ 965980608071757W  0401CJ2JFVDDLLPL&L PROD+        0          
PEGA201511182021CJ 965984068098096A  0101CJ6JM5ODJM4CERC1D25+        0          
PEGA201511182021CJ 965993628034894C  1501CJ6JM5GSM1 GOYA5G28+        0          
PEGA201511182021CJ 965999768021800V  0101CJ6JM5GSM1 COCOPG27+        0          
PEGA201511182021CJ 966003088066705E  0101CJ6JM5BSM5  SM5 S50+        0          
PEGA201511182021CJ 96600407FC48985U  1301CJ6JM5GSM1 COCOPG43+        0          
PEGA201511182021CJ 96600407ZD48985U  1301CJ6JM5BSM4  SM4 U93+        0          
PEGA201511182021CJ 96600408FC48985U  1301CJ6JM5GSM1 COCOPD43+        0          
PEGA201511182021CJ 96600408ZD48985U  1301CJ6JM5BSM5  SM5 S46+        0          
PEGA201511182021CJ 96600409ZD48985U  1301CJ6JM5GSM1 COCOPG42+        0          
PEGA201511182021CJ 96600410FC48985U  1301CJ6JM5GSM1 COCOPD43+        0          
PEGA201511182021CJ 96600410ZD48985U  1301CJ6JM5BSM5  SM5 S44+        0          
PEGA201511182021CJ 966008678070540Y  X601CJ6JM5RDJM4MGGV1130+        0          
PEGA201511182021CJ 966008688070540Y  X601CJ6JM5RDJM4NGGV1027+        0          
PEGA201511182021CJ 966013018014632D  0101CJ6JM5PDJM4MQ4A N06+        0          
PEGA201511182021CJ 966017398014632D  0101CJ6JM5BSM4  SM4 V87+        0          
PEGA201511182021CJ 966018878050558D  0701CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 96602084ZD48817L  0101CJ6JM5BSM1  SM1 F16+        0          
PEGA201511182021CJ 966021248025813G  0101CJ6JM5BSM4  SM4 V35+        0          
PEGA201511182021CJ 966026098026278M  0101CJ6JM5BSM4  SM4 U35+        0          
PEGA201511182021CJ 966026108026278M  0101CJ6JM5BSM4  SM4 U77+        0          
PEGA201511182021CJ 966033888052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 966036988087884A  0101CJ6JM5ODJM4FIGC1G09+        0          
PEGA201511182021CJ 966038938087878U  W101CJ6JM5ODJM4FIGB1G45+        0          
PEGA201511182021CJ 966038948080385Z  0301CJ6JM5RDJM4GGAS1025+        0          
PEGA201511182021CJ 966039028083980G  0101CJ6JM5ODJM4FIGA1G54+        0          
PEGA201511182021CJ 966039038083980G  0101CJ6JM5ODJM4FIGA1G67+        0          
PEGA201511182021CJ 966046418087657D  0309CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966046438087657D  0309CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966046448087657D  0309CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966046528087657D  0309CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966046798070540Y  X601CJ6JM5BSM4  SM4 V85+        0          
PEGA201511182021CJ 966049208091544D  1101CJ6JM5BSM1  SM1 F15+      400          
PEGA201511182021CJ 966050138048837H  0301CJ6JM5JMQ5F GGV3117+        0          
PEGA201511182021CJ 966050188081039K  0101CJ2JFVDDJFV21 63Z28-      144          
PEGA201511182021CJ 966050208017139D  0101CJ6JM5JMQ5C4GGV2119+        0          
PEGA201511182021CJ 966050298087598P  W3  CJ2JFV             +        0          
PEGA201511182021CJ 96605253VV22601R  0101CJ6JM5BSM4  SM4 U03+        0          
PEGA201511182021CJ 96605254VV22601R  0101CJ6JM5BSM4  SM4 U79+        0          
PEGA201511182021CJ 966054698051562V  0401CJ2JFVDDJFVI1742J06+        0          
PEGA201511182021CJ 96606419ZD80676R  0801CJ6JM5ODJM4FIGB1G21+        0          
PEGA201511182021CJ 96606419ZW80676R  0801CJ6JM5ODJM4FIGB1G21+        0          
PEGA201511182021CJ 966067478050571T  0401CJ6JM5ODJM4FIGA1G63+        0          
PEGA201511182021CJ 966084418072389H  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966086618063629L  1301CJ6JM5BSM4  SM4 Z13+        0          
PEGA201511182021CJ 966090958034894C  1501CJ6JM5BSM5  SM5 O42+        0          
PEGA201511182021CJ 966090978034894C  1501CJ6JM5GSM1 AVOC2G26+        0          
PEGA201511182021CJ 9660974680A002IV  0201CJ6JM5ODJM4CERB1D55+        0          
PEGA201511182021CJ 9660974780A002IV  0201CJ6JM5ODJM4CERB1D55+        0          
PEGA201511182021CJ 96609821ZW70540Y  X601CJ6JM5BSM5  SM5 U14+        0          
PEGA201511182021CJ 96609822ZW70540Y  X601CJ6JM5BSM5  SM5 U40+        0          
PEGA201511182021CJ 96609829ZD70540Y  X601CJ6JM5BSM5  SM5 M24+        0          
PEGA201511182021CJ 9661001080A002IV  0201CJ6JM5ODJM4CERA1D83+        0          
PEGA201511182021CJ 9661001180A002IV  0201CJ6JM5ODJM4FIGC1G06+        0          
PEGA201511182021CJ 966101698050571T  0401CJ6JM5GSM1 EMER4D03+        0          
PEGA201511182021CJ 966102738087567F  01  CJ6JMV             +        0          
PEGA201511182021CJ 966102988052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966103578050558D  0701CJ6JM5BSM5  SM5 U04+        0          
PEGA201511182021CJ 966103948071757W  0201CJ2JFVDDJFV03 38E09+        0          
PEGA201511182021CJ 9661096580A0063I  0101CJ6JM5GSM1 PASTMD30+        0          
PEGA201511182021CJ 966115338017139D  0101CJ6JM5JMQ5C4GGV2119+        0          
PEGA201511182021CJ 966121368081039K  0101CJ2JFVDDJFV40 00Y23+        0          
PEGA201511182021CJ 966121378081039K  0101CJ2JFVDDJFV40 00Y23-      450          
PEGA201511182021CJ 966121388081039K  0101CJ2JFVDDJFV40 00Y23+        0          
PEGA201511182021CJ 966124948025813G  0101CJ6JM5GSM1 AVOC2G36+        0          
PEGA201511182021CJ 966125488052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 966136668078001H  CA01CJ6JM7BSM4  SM4 V18+        0          
PEGA201511182021CJ 966139508051562V  0401CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966142378072389H  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966148008025016R  0301CJ6JM5BSM1  SM1 F09+        0          
PEGA201511182021CJ 966154468087567F  0101CJ6JM5CMQ5  X  H124+      160          
PEGA201511182021CJ 966154468087567F  0109CJ6JM5C9Q5  X  H124+        0          
PEGA201511182021CJ 966154478087567F  0101CJ6JM5CMQ5  X  H124+       80          
PEGA201511182021CJ 966154478087567F  0109CJ6JM5C9Q5  X  H124+        0          
PEGA201511182021CJ 96617400KR98748J  W101CJ6JM5GSM1 MANGCD08+        0          
PEGA201511182021CJ 96617429ZD98748J  W101CJ6JM5GSM1 MANGCD38+        0          
PEGA201511182021CJ 96617667XT98748J  W101CJ6JM5AG8A  RMV K14+        0          
PEGA201511182021CJ 96617667ZD98748J  W101CJ6JM5AG8A  RMV K14+        0          
PEGA201511182021CJ 96617671XT98748J  W101CJ6JM5BSM1  SM1 F15+        0          
PEGA201511182021CJ 966181508066652X  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966182198087598P  W301CJ2JFVDDJFVS1931F21+        0          
PEGA201511182021CJ 966184068025653H  W101CJ6JM5MDJM4 SM6 R01+        0          
PEGA201511182021CJ 966186698078001H  0E01CJ2JFVDDJFV82 63D24+        0          
PEGA201511182021CJ 966187828059337W  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966189918014914K  0301CJ6JM5BSM4  SM4 Z03+        0          
PEGA201511182021CJ 966193478032539T  0401CJ2JFVDDJFVP0632C40+        0          
PEGA201511182021CJ 966197178020239Y  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966202258098568N  0101CJ6JM5BSM5  SM5 S08+        0          
PEGA201511182021CJ 966214318025598Y  W601CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 96621561BJ70540Y  X601CJ6JM5BSM4  SM4 U45+        0          
PEGA201511182021CJ 96621564BJ70540Y  X601CJ6JM5GSM1 KAKI6D22+        0          
PEGA201511182021CJ 96621617ZDA002IV  0201CJ6JM5EMQ5L RMV P38+        0          
PEGA201511182021CJ 96621619ZDA002IV  0201CJ6JM5BSM5  SM5 U38+        0          
PEGA201511182021CJ 966216518052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 9662170480A0063I  0101CJ6JM5BSM5  SM5 S18+        0          
PEGA201511182021CJ 96621722XT98122D  W701CJ6JM5BSM5  SM5 U12+        0          
PEGA201511182021CJ 966217308058064M  W101CJ6JM5MDJM4 SM6 A31+        0          
PEGA201511182021CJ 966217318058064M  W101CJ6JM5MDJM4 SM6 R12+        0          
PEGA201511182021CJ 96621738XT98122D  W701CJ6JM5GSM1 PAPA6G89+        0          
PEGA201511182021CJ 966230758008766C  0301CJ2JFVDDJFV81 63D32+        0          
PEGA201511182021CJ 966230768008766C  0301CJ2JFVDDJFV80 63D32+        0          
PEGA201511182021CJ 966234358034894C  W101CJ6JM5BSM1  SM1 F29+        0          
PEGA201511182021CJ 966237128083980G  0101CJ6JM5GSM1 COCO5D90+        0          
PEGA201511182021CJ 96623726XT93324N  0101CJ6JM5BSM1  SM1 F23+        0          
PEGA201511182021CJ 96623726ZW93324N  0101CJ6JM5BSM1  SM1 F21+        0          
PEGA201511182021CJ 966238328083502M  06  CJ2JFV             +        0          
PEGA201511182021CJ 966239188072389H  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966239188072389H  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966239198072389H  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966239198072389H  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966239308071757W  0401CJ2JFVDDJFVR2343M06+        0          
PEGA201511182021CJ 966239318071757W  0401CJ2JFVDDJFVR2432C39+        0          
PEGA201511182021CJ 966239998087657D  0309CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966241338078662B  0601CJ6JM5ODJM4FIGA1G56+        0          
PEGA201511182021CJ 966244078087878U  W101CJ6JM5BSM1  SM1 F16+        0          
PEGA201511182021CJ 966250928034894C  1501CJ6JM5BSM5  SM5 O52+        0          
PEGA201511182021CJ 966250938034894C  1501CJ6JM5BSM5  SM5 O24+        0          
PEGA201511182021CJ 966253298027373C  0101CJ6JM5MDJM4 SM6 R08+        0          
PEGA201511182021CJ 966255078078662B  0601CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966255078078662B  0609CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966255148071757W  0501CJ6JM5GSM1 KAKI6D04+        0          
PEGA201511182021CJ 966255998014632D  0101CJ6JM5ODJM4FIGA1G70+        0          
PEGA201511182021CJ 966256968082270Y  0101CJ2JFVDDJFVT1531F18+        0          
PEGA201511182021CJ 966260348071757W  0301CJ6JM5ODJM4FIGA1G60+        0          
PEGA201511182021CJ 966266178099381X  0101CJ2JFVDDJFVX1332C40+        0          
PEGA201511182021CJ 966267358034894C  1501CJ6JM5MDJM4 SM6 R04+        0          
PEGA201511182021CJ 966267518034894C  1501CJ6JM5MDJM4 SM6 R02+        0          
PEGA201511182021CJ 966271358034894C  0101CJ2JFVDDJFVS2231D18+        0          
PEGA201511182021CJ 966271728083502M  0601CJ6JM5ODJM4FIGA1G60+        0          
PEGA201511182021CJ 966271968078662B  0601CJ6JM5ODJM4FIGA1G59+        0          
PEGA201511182021CJ 96627830BJ93324N  0101CJ6JM5GSM1 KAKI6D23+        0          
PEGA201511182021CJ 966280448014914K  0301CJ6JM5BSM1  SM1 F02+        0          
PEGA201511182021CJ 966281058098096A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966281068098096A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966281068098096A  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966281078098096A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966281108098096A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966281118098096A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966281118098096A  0109CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966281128098096A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966286068001020H  0101CJ6JM5ODJM4FIGC1G09+        0          
PEGA201511182021CJ 966287238098372A  0101CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966289618052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966292488098096A  0101CJ6JM5ODJM4CERC1D25+        0          
PEGA201511182021CJ 966292498098096A  0101CJ6JM5ODJM4CERC1D25+        0          
PEGA201511182021CJ 966292508098096A  0101CJ6JM5ODJM4FIGA1G59+        0          
PEGA201511182021CJ 966295598063629L  1301CJ2JFVDDJFVG4 MFY27+        0          
PEGA201511182021CJ 96629720XT88647E  0101CJ6JM5ODJM4CERC1D32+        0          
PEGA201511182021CJ 96629721XT88647E  0101CJ6JM5ODJM4FIGA1G59+        0          
PEGA201511182021CJ 96629722XT88647E  0101CJ6JM5ODJM4CERC1D32+        0          
PEGA201511182021CJ 96629723XT88647E  0101CJ6JM5ODJM4FIGA1G58+        0          
PEGA201511182021CJ 966297548087635E  W801CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966300248018488V  0101CJ6JM5MDJM4 SM6 R06+        0          
PEGA201511182021CJ 966306718078662B  0601CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966306718078662B  0609CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966306728078662B  0601CJ6JM5DDJBT MBA    +        0          
PEGA201511182021CJ 966306728078662B  0609CJ6JM5D9JBT MBA    +        0          
PEGA201511182021CJ 966307348052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 96631032ZD70540Y  X601CJ6JM5BSM5  SM5 O28+        0          
PEGA201511182021CJ 966311608063821V  0201CJ6JM5BSM4  SM4 Z15-       40          
PEGA201511182021CJ 966311938025813G  0101CJ6JM5BSM1  SM1 F12+        0          
PEGA201511182021CJ 966311948025813G  0101CJ6JM5BSM1  SM1 F14+        0          
PEGA201511182021CJ 966312058094770K  0101CJ6JM5GSM1 PAST4G01+        0          
PEGA201511182021CJ 966312338094500S  1001CJ6JM5BSM4  SM4 V86+        0          
PEGA201511182021CJ 966325218078662B  0601CJ6JM5ODJM4FIGA1G67+        0          
PEGA201511182021CJ 966336148852520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966348818050725K  0401CJ6JM5BSM1  SM1 F07+        0          
PEGA201511182021CJ 966348838050725K  0401CJ6JM5BSM1  SM1 F07+        0          
PEGA201511182021CJ 966362068094770K  0101CJ6JM5BSM5  SM5 O86+        0          
PEGA201511182021CJ 966365588094500S  1001CJ6JM5ODJM4CERB1D53+        0          
PEGA201511182021CJ 966367428020636E  1001CJ6JM5GSM1 MANGCD20+        0          
PEGA201511182021CJ 966367458020636E  1001CJ6JM5GSM1 MANGCD20+        0          
PEGA201511182021CJ 966369688050725K  0401CJ6JM5GSM1 PAST4G01+        0          
PEGA201511182021CJ 966371618052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 966371628052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 966371638052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 966371658052520L  0209CJ6JM569ANXSHERPA  +        0          
PEGA201511182021CJ 966373208052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 96637757CL98748J  W101CJ6JM5AG8B  RMV P68+        0          
PEGA201511182021CJ 96637757ZD98748J  W101CJ6JM5GSM1 KAKI6D44+        0          
PEGA201511182021CJ 96637758ZD98748J  W101CJ6JM5GSM1 MANGCD38+        0          
PEGA201511182021CJ 96637759ZD98748J  W101CJ6JM5GSM1 MANGCD38+        0          
PEGA201511182021CJ 96637760ZD98748J  W101CJ6JM5GSM1 MANGCD38+        0          
PEGA201511182021CJ 96637761ZD98748J  W101CJ6JM5GSM1 MANGCD38+        0          
PEGA201511182021CJ 966378328094936R  W901CJ6JM5ODJM4CERC1D29+        0          
PEGA201511182021CJ 966382168023054H  3501CJ6JM5GSM1 ANAN2D67+        0          
PEGA201511182021CJ 966382178023054H  3501CJ6JM5BSM1  SM1 F01+        0          
PEGA201511182021CJ 966382488001149Y  0101CJ6JM5BSM4  SM4 V91+        0          
PEGA201511182021CJ 966383838052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966400758094936R  W901CJ6JM5AG8B  RMV D71+        0          
PEGA201511182021CJ 966401688053630T  W201CJ6JM5EMQ5Z KMO S12+        0          
PEGA201511182021CJ 966418358052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966418368052520L  0201CJ6JM5RDJM4OGFD1G29+        0          
PEGA201511182021CJ 966418368052520L  0209CJ6JM5R9JM4OGFD1G29+        0          
PEGA201511182021CJ 966418378052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966418388052520L  02  CJ6JM5             +        0          
PEGA201511182021CJ 966418398052520L  0201CJ6JM5RDJM4OGFD1G28+        0          
